0.20663,0.47095,0.32241
0.22709,0.4732,0.29971
0.2282,0.47326,0.29854
0.22991,0.47196,0.29813
0.37373,0.47281,0.15347
0.37545,0.47272,0.15184
0.35001,0.48255,0.16745
0.33871,0.47664,0.18465
0.35697,0.47113,0.1719
0.21298,0.47492,0.3121
0.37238,0.4816,0.14602
0.37647,0.4819,0.14164
0.38268,0.47317,0.14415
0.37137,0.47392,0.15471
0.21332,0.47337,0.31331
0.37767,0.4744,0.14793
0.37275,0.47218,0.15507
0.3638,0.47602,0.16017
0.35207,0.47298,0.17495
0.31631,0.47333,0.21036
